ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
13088,Must be constructed in a Jumbo Cave.,Trzeba zbudować w przepastnej grocie.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/BuildingTemplate.lua(01219),BuildingTemplate JumboCaveReinforcementStructure snap_error_text,,,,1005383,,
13089,Must be built in a Jumbo Cave,Tylko w przepastnej grocie,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/BuildingTemplate.lua(01220),BuildingTemplate JumboCaveReinforcementStructure snap_error_short,,,,1005383,,
12836,A fully automated facility that extracts any type of resource from within Asteroids. It extracts from one deposit at a time and moves on to the next one in range when it depletes a deposit.<newline><newline>All extractors raise dust resulting in more frequent maintenance for buildings in the grey area.,"Całkowicie zautomatyzowana instalacja, wydobywająca dowolny rodzaj zasobów z asteroid. Eksploatuje jedno złoże naraz, a po jego wyczerpaniu przemieszcza się do następnego złoża znajdującego się w zasięgu.<newline><newline>Wszystkie ekstraktory wzbijają pył, co powoduje zwiększone zapotrzebowanie na konserwację budynków w zaznaczonym obszarze.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00029),Cargo MicroGAutoExtractor description,,,,1005383,,
630367436347,Micro-G Auto Extractor,Autoekstraktor mikrograwitacyjny,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00034),Cargo MicroGAutoExtractor name,,,,245645,,
367902635697,A fully automated facility that extracts water from within Asteroids.<newline><newline>All extractors raise dust resulting in more frequent maintenance for buildings in the grey area.,"Całkowicie zautomatyzowana instalacja, wydobywająca wodę z wnętrza asteroid.<newline><newline>Wszystkie ekstraktory wzbijają pył, co powoduje zwiększone zapotrzebowanie na konserwację budynków w zaznaczonym obszarze.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00041),Cargo MicroGAutoWaterExtractor description,,,,1005383,,
12837,Micro-G Water Extractor,Mikrograwitacyjny ekstraktor wody,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00046),Cargo MicroGAutoWaterExtractor name,,,,246126,,
418214458421,Boosts the range of a single Drone Hub or Drone Hub Extender allowing drones to work a larger area.,"Zwiększa zasięg gniazda dronów lub wzmacniacza gniazda dronów, umożliwiając dronom działanie na większym obszarze.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00053),Cargo DroneHubExtender description,,,,1005383,,
757139039210,Drone Hub Extender,Wzmacniacz gniazda dronów,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00058),Cargo DroneHubExtender name,,,,245645,,
418828091454,Extracts Oxygen from Water.,Wytwarza tlen z wody.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00065),Cargo Electrolyzer description,,,,1005383,,
661514956884,Electrolyzer,Elektrolizer,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00070),Cargo Electrolyzer name,,,,1005383,,
697303139741,Extracts any type of resource from within Asteroids. It extracts from one deposit at a time and moves on to the next one in range when it depletes a deposit.<newline><newline>All extractors raise dust resulting in more frequent maintenance for buildings in the grey area.,"Wydobywa dowolny rodzaj zasobów z asteroid. Eksploatuje jedno złoże naraz, a po jego wyczerpaniu przemieszcza się do następnego złoża znajdującego się w zasięgu.<newline><newline>Wszystkie ekstraktory wzbijają pył, co powoduje zwiększone zapotrzebowanie na konserwację budynków w zaznaczonym obszarze.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00077),Cargo MicroGExtractor description,,,,1005383,,
216357187985,Micro-G Mining Station,Mikrograwitacyjna stacja górnicza,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00082),Cargo MicroGExtractor name,,,,246126,,
708895408819,Living space for colonists on asteroids. Does not require a dome.,Przestrzeń mieszkalna dla kolonistów na asteroidach. Nie wymaga kopuły.,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00089),Cargo MicroGHabitat description,,,,245645,,
927591984466,Micro-G Habitat,Habitat mikrograwitacyjny,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Cargo.lua(00094),Cargo MicroGHabitat name,,,,245645,,
247711453056,<recon(ReconPoints)>,<recon(ReconPoints)>,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/ClassDef-Effects.lua(00016),EffectDef Effects RewardReconPoints value,,,,1005383,,
799328808899,Reward <Amount> recon points,Otrzymujesz <Amount> pkt. zwiadu,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/ClassDef-Effects.lua(00021),EffectDef Effects RewardReconPoints value,,,,1005383,,
270599218667,Space Miner,Kosmiczny górnik,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/CommanderProfilePreset.lua(00005),CommanderProfilePreset Default SpaceMiner display_name,,,,1010373,,
514276559643,"- Asteroid Lander resupply cost reduced by 50%
- 1 Free Asteroid Lander
- Bonus Prefabs: 2x Recon Centers
- Bonus Tech: <em>Micro-G Mining</em> (Unlocks the Micro-G Auto and Water Extractors)","– Koszt zaopatrzenia lądownika asteroidowego zmniejszony o 50%
– 1 darmowy lądownik asteroidowy
– Premiowe prefabrykaty: 2x ośrodek zwiadowczy
– Premiowa technologia: <em>górnictwo mikrograwitacyjne</em> (odblokowuje autoekstraktor mikrograwitacyjny i ekstraktor wody)","- Asteroid Lander cost reduced by 50%
- Bonus Prefabs: 2x Recon Centers
- Bonus Tech: <em>Micro-G Mining</em> (Unlocks the Micro-G Auto and Water Extractors)","– Koszt lądownika asteroidowego zmniejszony o 50%
– Premiowe prefabrykaty: 2x ośrodek zwiadowczy
– Premiowa technologia: <em>górnictwo mikrograwitacyjne</em> (odblokowuje autoekstraktor mikrograwitacyjny i ekstraktor wody)",OK,,,,,Trunk\Mars/Dlc/picard/Presets/CommanderProfilePreset.lua(00006),CommanderProfilePreset Default SpaceMiner effect,,,,1010623,,
898982366093,Spelunker,Speleolog,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/CommanderProfilePreset.lua(00038),CommanderProfilePreset Default Spelunker display_name,,,,1010373,,
176799055665,"- Colonists regain Sanity while in the Underground instead of losing Sanity
- Bonus Prefabs: 1x Elevator; 2x Drone Hub Extenders
- Bonus Tech: <em>Underground Domes</em> (Unlocks the Underground Basic and Micro Domes)","– Koloniści w podziemiu odzyskują zdrowie psychiczne zamiast je tracić.
– Premiowe prefabrykaty: 1x winda; 2x wzmacniacz gniazda dronów
– Premiowa technologia: <em>podziemna kopuła</em> (odblokowuje podziemną kopułę podstawową i podziemną mikrokopułę)",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/CommanderProfilePreset.lua(00039),CommanderProfilePreset Default Spelunker effect,,,,1010373,,
227825312664,B-Type Asteroids are known for their high quantity of <em>Polymers</em>. They usually also contain <em>Exotic Minerals</em> and <em>Rare Metals</em>. This type of Asteroid does not always contain <em>Water</em>,Asteroidy klasy B są znane z występowania dużej ilości <em>polimerów</em>. Zwykle zawierają też <em>egzotyczne minerały</em> i <em>rzadkie metale</em>. <em>Woda</em> nie zawsze występuje na asteroidach tej klasy.,These B-Type Asteroids are known for their high quantity of <em>Polymers</em>. While they have a decent amount of <em>Water</em> and <em>Exotic Minerals</em> they only contain a small amount of <em>Rare Metals</em>.,"Asteroidy klasy B są znane z tego, że zawierają dużo <em>polimerów</em>. Można też znaleźć na nich sporo <em>wody</em> i <em>egzotycznych minerałów</em>, ale małą ilość <em>rzadkich metali</em>.",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00004),DiscoveryAsteroidPreset Default Asteroid_B description,,,,1006192,,
769417524066,B-Type Asteroid,Asteroida klasy B,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00016),DiscoveryAsteroidPreset Default Asteroid_B title,,,,1005383,,
837561475403,"B-Type Asteroids are known for their high quantity of <em>Polymers</em>. They usually also contain <em>Exotic Minerals</em> and <em>Rare Metals</em>. This type of Asteroid does not always contain <em>Water</em>.

Our sensors are also picking up something else that we can't make sense of yet...","Asteroidy klasy B są znane z występowania dużej ilości <em>polimerów</em>. Zwykle zawierają też <em>egzotyczne minerały</em> i <em>rzadkie metale</em>. <em>Woda</em> nie zawsze występuje na asteroidach tej klasy.

Nasze czujniki wykrywają coś jeszcze, czego na razie nie jesteśmy w stanie zidentyfikować...","B-Type Asteroids are known for their high quantity of <em>Polymers</em>. They usually also contain <em>Exotic Minerals</em> and <em>Rare Metals</em>. This type of Asteroid does not always contain <em>Water</em>. 

Our sensors are also picking up something else that we can't make sense of yet...","Asteroidy klasy B są znane z występowania dużej ilości <em>polimerów</em>. Zwykle zawierają też <em>egzotyczne minerały</em> i <em>rzadkie metale</em>. <em>Woda</em> nie zawsze występuje na asteroidach tej klasy. 

Nasze czujniki wykrywają coś jeszcze, czego na razie nie jesteśmy w stanie zidentyfikować...",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00021),DiscoveryAsteroidPreset Default Asteroid_B_Mystery description,,,,1007231,,
13090,B-Type Asteroid,Asteroida klasy B,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00037),DiscoveryAsteroidPreset Default Asteroid_B_Mystery title,,,,1005383,,
380939083183,"C-Type Asteroids are the most common of all. They mostly contain <em>Exotic Minerals, Rare Metals, Water</em> and sometimes <em>Polymers</em>.","Asteroidy klasy C pojawiają się najczęściej. Zawierają przede wszystkim <em>egzotyczne minerały, rzadkie metale, wodę</em> i czasem <em>polimery</em>.",This C-Type Asteroid is the most common type of all. It contains some <em>Water</em> and <em>Polymers</em> and has a decent amount of usable <em>Exotic Minerals</em> and <em>Rare Metals</em>.,Asteroidy klasy C należą do najpopularniejszego typu asteroid. Zawierają trochę <em>wody</em> i <em>polimerów</em> oraz spore ilości przydatnych <em>egzotycznych minerałów</em> i <em>rzadkich metali</em>.,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00043),DiscoveryAsteroidPreset Default Asteroid_C description,,,,1006192,,
121576218097,C-Type Asteroid,Asteroida klasy C,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00059),DiscoveryAsteroidPreset Default Asteroid_C title,,,,1005383,,
824893893433,"C-Type Asteroids are the most common of all. They mostly contain <em>Exotic Minerals, Rare Metals, Water</em> and sometimes <em>Polymers</em>.

It is worth noting that our scans show some irregularities on this one...","Asteroidy klasy C pojawiają się najczęściej. Zawierają przede wszystkim <em>egzotyczne minerały, rzadkie metale, wodę</em> i czasem <em>polimery</em>.

Warto zauważyć, że na tej asteroidzie nasz skan wykrył dość nietypowe ślady...","C-Type Asteroids are the most common of all. They mostly contain <em>Exotic Minerals, Rare Metals, Water</em> and sometimes <em>Polymers</em>. 

It is worth noting that our scans show some irregularities on this one...","Asteroidy klasy C pojawiają się najczęściej. Zawierają przede wszystkim <em>egzotyczne minerały, rzadkie metale, wodę</em> i czasem <em>polimery</em>. 

Warto zauważyć, że na tej asteroidzie nasz skan wykrył dość nietypowe ślady...",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00065),DiscoveryAsteroidPreset Default Asteroid_C_Mystery description,,,,1007231,,
13091,C-Type Asteroid,Asteroida klasy C,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00085),DiscoveryAsteroidPreset Default Asteroid_C_Mystery title,,,,1005383,,
837080249152,D-Type Asteroids are rare and rich in <em>Exotic Minerals</em> and <em>Water</em> but apart from a few <em>Metals</em> contain no other usable resources.,"Asteroidy klasy D są rzadkie i bogate w <em>egzotyczne minerały</em> i <em>wodę</em>, ale poza pewną ilością <em>metali</em> nie zawierają innych przydatnych zasobów.",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00090),DiscoveryAsteroidPreset Default Asteroid_D description,,,,1005383,,
246190622682,D-Type Asteroid,Asteroida klasy D,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00103),DiscoveryAsteroidPreset Default Asteroid_D title,,,,1005383,,
919740232304,"D-Type Asteroids are rare and rich in <em>Exotic Minerals</em> and <em>Water</em> but apart from a few <em>Metals</em> contain no other usable resources.

Our scientists also point out some odd readings for this particular Asteroid that don't match with the data we have on this Asteroid type...","Asteroidy klasy D są rzadkie i bogate w <em>egzotyczne minerały</em> i <em>wodę</em>, ale poza pewną ilością <em>metali</em> nie zawierają innych przydatnych zasobów.

Nasi naukowcy wskazują ponadto niezwykłe odczyty z tej konkretnej asteroidy, niepasujące do naszych danych na temat ciał tej klasy...","D-Type Asteroids are rare and rich in <em>Exotic Minerals</em> and <em>Water</em> but apart from a few <em>Metals</em> contain no other usable resources. 

Our scientists also point out some odd readings for this particular Asteroid that don't match with the data we have on this Asteroid type...","Asteroidy klasy D są rzadkie i bogate w <em>egzotyczne minerały</em> i <em>wodę</em>, ale poza pewną ilością <em>metali</em> nie zawierają innych przydatnych zasobów. 

Nasi naukowcy wskazują ponadto niezwykłe odczyty z tej konkretnej asteroidy, niepasujące do naszych danych na temat ciał tej klasy...",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00108),DiscoveryAsteroidPreset Default Asteroid_D_Mystery description,,,,1007231,,
13092,D-Type Asteroid,Asteroida klasy D,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00125),DiscoveryAsteroidPreset Default Asteroid_D_Mystery title,,,,1005383,,
158696923288,"M-Type Asteroids are predominantly made up from <em>Metals</em> and <em>Rare Metals,</em> but are also known to contain <em>Polymers</em> and <em>Water</em>.","Asteroidy klasy M składają się głównie z <em>metali</em> i <em>rzadkich metali</em>. Są jednak znane z tego, że zawierają też <em>polimery</em> i <em>wodę</em>.",M-Type Asteroids are predominantly made up from <em>Metals</em>. They are known to also contain decent amounts of <em>Rare Metals</em> and <em>Polymers</em> but only small amounts of <em>Water</em>.,"Asteroidy klasy M składają się głównie z <em>metali</em>. Są znane z tego, że zawierają też sporo <em>rzadkich metali</em> i <em>polimerów</em>, ale małą ilość <em>wody</em>.",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00130),DiscoveryAsteroidPreset Default Asteroid_M description,,,,1006192,,
687940407128,M-Type Asteroid,Asteroida klasy M,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00143),DiscoveryAsteroidPreset Default Asteroid_M title,,,,1005383,,
661059261889,"M-Type Asteroids are predominantly made up from <em>Metals</em> and <em>Rare Metals,</em> but are also known to contain <em>Polymers</em> and <em>Water</em>.

We have also been urged to report that there are some strange readings coming from this particular Asteroid...","Asteroidy klasy M składają się głównie z <em>metali</em> i <em>rzadkich metali</em>. Są jednak znane z tego, że zawierają też <em>polimery</em> i <em>wodę</em>.

Trzeba też nadmienić, że w skanie tego egzemplarza można zauważyć pewne dziwne odczyty...","M-Type Asteroids are predominantly made up from <em>Metals</em> and <em>Rare Metals,</em> but are also known to contain <em>Polymers</em> and <em>Water</em>. 

We have also been urged to report that there are some strange readings coming from this particular Asteroid...","Asteroidy klasy M składają się głównie z <em>metali</em> i <em>rzadkich metali</em>. Są jednak znane z tego, że zawierają też <em>polimery</em> i <em>wodę</em>. 

Trzeba też nadmienić, że w skanie tego egzemplarza można zauważyć pewne dziwne odczyty...",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00148),DiscoveryAsteroidPreset Default Asteroid_M_Mystery description,,,,1007231,,
13093,M-Type Asteroid,Asteroida klasy M,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00166),DiscoveryAsteroidPreset Default Asteroid_M_Mystery title,,,,1005383,,
964389391797,"P-Type Asteroids are rare and contain an abundance of <em>Rare Metals</em> and <em>Water</em>. While these don't contain any <em>Exotic Minerals,</em> they usually have some usable <em>Polymers</em> and <em>Metals</em>.","Asteroidy klasy P są rzadkie i zawierają mnóstwo <em>rzadkich metali</em> i <em>wody</em>. Nie ma na nich <em>egzotycznych minerałów</em>, ale można tam znaleźć spore ilości przydatnych <em>polimerów</em> i <em>metali</em>.",P-Type Asteroids are rare and contain an abundance of <em>Rare Metals</em> and <em>Water</em>. While it does not contain any <em>Exotic Minerals</em> it does contain decent amounts of usable <em>Polymers</em> and <em>Metals</em>.,"Asteroidy klasy P są rzadkie i zawierają mnóstwo <em>rzadkich metali</em> i <em>wody</em>. Nie ma na nich <em>egzotycznych minerałów</em>, ale można tam znaleźć spore ilości przydatnych <em>polimerów</em> i <em>metali</em>.",OK,,,,,Trunk\Mars/Dlc/picard/Presets/DiscoveryAsteroidPreset.lua(00171),DiscoveryAsteroidPreset Default Asteroid_P description,,,,1006192,,
